movement_id,movement_date,sku,warehouse_id,movement_type,quantity,reference_id,notes
MOV00001512,2026-04-01,SKU01077,WH004,sale_out,-1,TXN00000429,
MOV00001513,2026-04-01,SKU01028,WH004,sale_out,-1,TXN00000072,
MOV00001514,2026-04-01,SKU01045,WH003,sale_out,-1,TXN00000186,
MOV00001515,2026-04-01,SKU01247,WH002,sale_out,-1,TXN00000113,
MOV00001516,2026-04-01,SKU01251,WH001,sale_out,-3,TXN00000300,
MOV00001517,2026-04-01,SKU01064,WH003,sale_out,-1,TXN00000480,
MOV00001518,2026-04-01,SKU01074,WH001,sale_out,-1,TXN00000449,
MOV00001519,2026-04-01,SKU01232,WH002,sale_out,-1,TXN00000415,
MOV00001520,2026-04-01,SKU01178,WH001,sale_out,-1,TXN00000116,
MOV00001521,2026-04-01,SKU01134,WH004,sale_out,-1,TXN00000165,
MOV00001522,2026-04-01,SKU01116,WH004,sale_out,-1,TXN00000402,
MOV00001523,2026-04-01,SKU01104,WH003,sale_out,-1,TXN00000561,
MOV00001524,2026-04-01,SKU01063,WH001,sale_out,-1,TXN00000184,
MOV00001525,2026-04-01,SKU01014,WH003,sale_out,-1,TXN00000185,
MOV00001526,2026-04-01,SKU01102,WH004,sale_out,-2,TXN00000494,
MOV00001527,2026-04-01,SKU01002,WH001,sale_out,-1,TXN00000385,
MOV00001528,2026-04-01,SKU01148,WH001,sale_out,-1,TXN00000215,
MOV00001529,2026-04-01,SKU01027,WH004,sale_out,-1,TXN00000163,
MOV00001530,2026-04-01,SKU01012,WH002,sale_out,-1,TXN00000211,
MOV00001531,2026-04-01,SKU01149,WH001,sale_out,-1,TXN00000505,
MOV00001532,2026-04-01,SKU01042,WH002,sale_out,-1,TXN00000476,
MOV00001533,2026-04-01,SKU01097,WH004,sale_out,-1,TXN00000378,
MOV00001534,2026-04-01,SKU01154,WH001,sale_out,-1,TXN00000238,
MOV00001535,2026-04-01,SKU01189,WH001,sale_out,-1,TXN00000307,
MOV00001536,2026-04-01,SKU01151,WH004,sale_out,-1,TXN00000496,
MOV00001537,2026-04-01,SKU01058,WH002,sale_out,-1,TXN00000032,
MOV00001538,2026-04-01,SKU01240,WH003,sale_out,-1,TXN00000375,
MOV00001539,2026-04-01,SKU01248,WH003,sale_out,-1,TXN00000209,
MOV00001540,2026-04-01,SKU01018,WH001,sale_out,-1,TXN00000346,
MOV00001541,2026-04-01,SKU01206,WH001,sale_out,-3,TXN00000213,
MOV00001542,2026-04-01,SKU01030,WH004,sale_out,-1,TXN00000368,
MOV00001543,2026-04-01,SKU01079,WH001,sale_out,-1,TXN00000586,
MOV00001544,2026-04-01,SKU01220,WH004,sale_out,-1,TXN00000148,
MOV00001545,2026-04-01,SKU01237,WH002,sale_out,-1,TXN00000312,
MOV00001546,2026-04-01,SKU01169,WH001,sale_out,-1,TXN00000372,
MOV00001547,2026-04-01,SKU01081,WH001,sale_out,-1,TXN00000366,
MOV00001548,2026-04-01,SKU01240,WH001,sale_out,-1,TXN00000382,
MOV00001549,2026-04-01,SKU01024,WH001,sale_out,-1,TXN00000239,
MOV00001550,2026-04-01,SKU01133,WH002,sale_out,-1,TXN00000136,
MOV00001551,2026-04-01,SKU01231,WH004,sale_out,-1,TXN00000576,
MOV00001552,2026-04-01,SKU01173,WH001,sale_out,-1,TXN00000315,
MOV00001553,2026-04-01,SKU01154,WH002,sale_out,-1,TXN00000304,
MOV00001554,2026-04-01,SKU01071,WH003,sale_out,-1,TXN00000028,
MOV00001555,2026-04-01,SKU01254,WH002,sale_out,-1,TXN00000252,
MOV00001556,2026-04-01,SKU01106,WH003,sale_out,-1,TXN00000581,
MOV00001557,2026-04-01,SKU01107,WH002,sale_out,-1,TXN00000145,
MOV00001558,2026-04-01,SKU01186,WH003,sale_out,-1,TXN00000483,
MOV00001559,2026-04-01,SKU01051,WH004,sale_out,-1,TXN00000493,
MOV00001560,2026-04-01,SKU01164,WH003,sale_out,-1,TXN00000123,
MOV00001561,2026-04-01,SKU01085,WH001,sale_out,-1,TXN00000283,
MOV00001562,2026-04-01,SKU01101,WH001,sale_out,-2,TXN00000333,
MOV00001563,2026-04-01,SKU01240,WH003,sale_out,-1,TXN00000280,
MOV00001564,2026-04-01,SKU01013,WH002,sale_out,-1,TXN00000456,
MOV00001565,2026-04-01,SKU01104,WH002,sale_out,-1,TXN00000178,
MOV00001566,2026-04-01,SKU01041,WH003,sale_out,-1,TXN00000045,
MOV00001567,2026-04-01,SKU01130,WH003,sale_out,-1,TXN00000191,
MOV00001568,2026-04-01,SKU01129,WH002,sale_out,-1,TXN00000298,
MOV00001569,2026-04-01,SKU01123,WH001,sale_out,-1,TXN00000571,
MOV00001570,2026-04-01,SKU01072,WH001,sale_out,-1,TXN00000395,
MOV00001571,2026-04-01,SKU01122,WH003,sale_out,-1,TXN00000588,
MOV00001572,2026-04-01,SKU01201,WH004,sale_out,-1,TXN00000540,
MOV00001573,2026-04-01,SKU01171,WH001,sale_out,-2,TXN00000582,
MOV00001574,2026-04-01,SKU01179,WH001,sale_out,-1,TXN00000030,
MOV00001575,2026-04-01,SKU01215,WH004,sale_out,-1,TXN00000377,
MOV00001576,2026-04-01,SKU01020,WH004,sale_out,-1,TXN00000376,
MOV00001577,2026-04-01,SKU01056,WH001,sale_out,-1,TXN00000578,
MOV00001578,2026-04-01,SKU01125,WH004,sale_out,-1,TXN00000158,
MOV00001579,2026-04-01,SKU01082,WH002,sale_out,-1,TXN00000075,
MOV00001580,2026-04-01,SKU01057,WH001,sale_out,-1,TXN00000575,
MOV00001581,2026-04-01,SKU01211,WH004,sale_out,-1,TXN00000464,
MOV00001582,2026-04-01,SKU01159,WH001,sale_out,-1,TXN00000409,
MOV00001583,2026-04-01,SKU01007,WH001,sale_out,-1,TXN00000345,
MOV00001584,2026-04-01,SKU01249,WH002,sale_out,-1,TXN00000233,
MOV00001585,2026-04-01,SKU01092,WH001,sale_out,-1,TXN00000553,
MOV00001586,2026-04-01,SKU01104,WH001,sale_out,-1,TXN00000164,
MOV00001587,2026-04-01,SKU01063,WH004,sale_out,-2,TXN00000047,
MOV00001588,2026-04-01,SKU01170,WH001,sale_out,-1,TXN00000127,
MOV00001589,2026-04-01,SKU01232,WH001,sale_out,-1,TXN00000133,
MOV00001590,2026-04-01,SKU01181,WH001,sale_out,-1,TXN00000354,
MOV00001591,2026-04-01,SKU01024,WH002,sale_out,-1,TXN00000590,
MOV00001592,2026-04-01,SKU01199,WH003,sale_out,-1,TXN00000193,
MOV00001593,2026-04-01,SKU01227,WH001,sale_out,-1,TXN00000450,
MOV00001594,2026-04-01,SKU01240,WH004,sale_out,-2,TXN00000517,
MOV00001595,2026-04-01,SKU01248,WH004,sale_out,-1,TXN00000530,
MOV00001596,2026-04-01,SKU01109,WH001,sale_out,-1,TXN00000263,
MOV00001597,2026-04-01,SKU01067,WH001,sale_out,-1,TXN00000257,
MOV00001598,2026-04-01,SKU01114,WH004,sale_out,-1,TXN00000192,
MOV00001599,2026-04-01,SKU01097,WH001,sale_out,-1,TXN00000049,
MOV00001600,2026-04-01,SKU01013,WH004,sale_out,-1,TXN00000556,
MOV00001601,2026-04-01,SKU01206,WH004,sale_out,-1,TXN00000303,
MOV00001602,2026-04-01,SKU01065,WH003,sale_out,-1,TXN00000013,
MOV00001603,2026-04-01,SKU01041,WH001,sale_out,-1,TXN00000393,
MOV00001604,2026-04-01,SKU01171,WH004,sale_out,-1,TXN00000071,
MOV00001605,2026-04-01,SKU01225,WH001,sale_out,-1,TXN00000174,
MOV00001606,2026-04-01,SKU01158,WH002,sale_out,-1,TXN00000350,
MOV00001607,2026-04-01,SKU01149,WH001,sale_out,-1,TXN00000001,
MOV00001608,2026-04-01,SKU01060,WH001,sale_out,-1,TXN00000418,
MOV00001609,2026-04-01,SKU01070,WH001,sale_out,-1,TXN00000550,
MOV00001610,2026-04-01,SKU01073,WH001,sale_out,-1,TXN00000180,
MOV00001611,2026-04-01,SKU01031,WH003,sale_out,-1,TXN00000365,
MOV00001612,2026-04-01,SKU01237,WH001,sale_out,-1,TXN00000448,
MOV00001613,2026-04-01,SKU01198,WH002,sale_out,-1,TXN00000088,
MOV00001614,2026-04-01,SKU01253,WH004,sale_out,-1,TXN00000228,
MOV00001615,2026-04-01,SKU01247,WH001,sale_out,-1,TXN00000201,
MOV00001616,2026-04-01,SKU01074,WH002,sale_out,-1,TXN00000016,
MOV00001617,2026-04-01,SKU01030,WH001,sale_out,-1,TXN00000535,
MOV00001618,2026-04-01,SKU01204,WH002,sale_out,-1,TXN00000488,
MOV00001619,2026-04-01,SKU01096,WH004,sale_out,-1,TXN00000137,
MOV00001620,2026-04-01,SKU01095,WH003,receipt,35,PO41880,Restock
MOV00001621,2026-04-01,SKU01058,WH002,receipt,32,PO68493,Restock
MOV00001622,2026-04-01,SKU01108,WH003,receipt,24,PO93012,Restock
MOV00001623,2026-04-01,SKU01051,WH002,receipt,56,PO82901,Restock
MOV00001624,2026-04-01,SKU01054,WH003,receipt,80,PO38783,Restock
MOV00001625,2026-04-01,SKU01097,WH004,receipt,22,PO12290,Restock
MOV00001626,2026-04-01,SKU01215,WH001,receipt,77,PO47200,Restock
MOV00001627,2026-04-01,SKU01127,WH002,receipt,63,PO31358,Restock
MOV00001628,2026-04-01,SKU01008,WH001,receipt,99,PO51472,Restock
MOV00001629,2026-04-01,SKU01245,WH001,receipt,29,PO56070,Restock
MOV00001630,2026-04-01,SKU01028,WH004,adjustment,-2,ADJ1561,Cycle count adjustment
MOV00001631,2026-04-01,SKU01073,WH003,adjustment,1,ADJ2747,Cycle count adjustment
MOV00001632,2026-04-01,SKU01099,WH001,adjustment,-2,ADJ5654,Cycle count adjustment
